id,type,name,creator,starring,year,rating,time,genres,country,describle
80175352,TV Show,Troy: Fall of a City,,"Louis Hunter, Bella Dayne, Frances O'Connor",2018,TV-MA,1 Season,"Romantic TV Dramas ,TV Dramas ,TV Shows Based on Books ,TV Action & Adventure",United Kingdom,"Searching for the woman promised to him by Aphrodite, herdsman Paris learns his true identity and falls for Helen of Sparta, igniting the Trojan War."
81104486,TV Show,From Scratch,"Attica Locke, Tembi Locke","Zoe Saldaña, Eugenio Mastrandrea, Keith David",2022,TV-MA,1 Season,"Romantic TV Dramas ,TV Dramas ,TV Shows Based on Books ",United States,"An artist finds romance with a chef in Italy and embarks on a life-changing journey of love, loss, resilience and hope across cultures and continents."
81210762,TV Show,Young Royals,"Lisa Ambjörn, Lars Beckung, Camilla Holter","Edvin Ryding, Omar Rudberg, Frida Argento",2021,TV-MA,2 Seasons,"Romantic TV Dramas ,TV Dramas ,Teen TV Shows ,Scandinavian TV Shows",Sweden,"Prince Wilhelm adjusts to life at his prestigious new boarding school, Hillerska, but following his heart proves more challenging than anticipated."
80117809,TV Show,On My Block,"Lauren Iungerich, Eddie Gonzalez, Jeremy Haft","Sierra Capri, Jason Genao, Brett Gray",2018,TV-MA,4 Seasons,"Romantic TV Dramas ,TV Dramas ,Teen TV Shows ,TV Comedies ,Romantic TV Comedies ",United States,"In a rough Los Angeles neighborhood, four smart, funny and streetwise teens find their lifelong friendship tested as they begin high school."
80026506,TV Show,Love,"Judd Apatow, Lesley Arfin, Paul Rust","Gillian Jacobs, Paul Rust, Claudia O'Doherty",2016,TV-MA,3 Seasons,"Romantic TV Dramas ,TV Dramas ,TV Comedies ,Romantic TV Comedies ",United States,Rebellious Mickey and good-natured Gus navigate the thrills and agonies of modern relationships in this bold comedy co-created by Judd Apatow.
80241545,TV Show,Feel Good,"Mae Martin, Joe Hampson","Mae Martin, Charlotte Ritchie, Lisa Kudrow",2020,TV-MA,2 Seasons,"Romantic TV Dramas ,TV Dramas ,TV Comedies ,Romantic TV Comedies",United Kingdom,"Stand-up comic Mae Martin navigates a passionate, messy new relationship with their girlfriend, George, while dealing with the challenges of sobriety."
81258637,TV Show,Half Bad: The Bastard Son & The Devil Himself,Joe Barton,"Jay Lycurgo, Nadia Parkes, Emilien Vekemans",2022,TV-MA,1 Season,"Romantic TV Dramas ,TV Dramas ,Teen TV Shows ,TV Action & Adventure ,Fantasy TV Shows",United Kingdom,"Caught between two warring clans, the son of a notorious witch responsible for a deadly massacre tries to find his place in the world — and his powers."
80184405,TV Show,The Innocents,"Hania Elkington, Simon Duric","Sorcha Groundsell, Percelle Ascott, Guy Pearce",2018,TV-MA,1 Season,"Romantic TV Dramas ,TV Dramas ,Sci-Fi TV ,Teen TV Shows",United Kingdom,Runaway teen lovers June and Harry find themselves swept up in a dangerous and confusing new world when June begins to display mysterious abilities.
80041601,TV Show,Lovesick,Tom Edge,"Johnny Flynn, Antonia Thomas, Daniel Ings",2014,TV-MA,3 Seasons,"Sitcoms ,TV Comedies ,Romantic TV Comedies",United Kingdom,"In his quest for true love, Dylan found chlamydia. Joined by friends Evie and Luke, he relives past encounters as he notifies all his former partners."
81134755,TV Show,Descendants of the Sun (Vietnam),,"Kha Ngan, Song Luan, Huu Vi",2018,TV-PG,1 Season,"Romantic TV Dramas ,TV Dramas ",Vietnam,A headstrong military captain and a talented cardiac surgeon navigate love and friendship in their beautiful homeland.
70296735,TV Show,"That Winter, the Wind Blows",Noh Hee-gyoung,"Jo In-sung, Song Hye-kyo, Kim Beom",2013,TV-14,1 Season,"Romantic TV Dramas ,TV Dramas ",South Korea,"Seeing the chance to enrich himself by deceiving a blind heiress, clever con man Oh Soo just does what comes naturally -- but his plans soon change."
81004280,TV Show,Memories of the Alhambra,"Song Jae-jung, An Gil-ho","Hyun Bin, Park Shin-hye, Park Hoon",2018,TV-14,1 Season,"Sci-Fi TV ,TV Thrillers",South Korea,"While looking for the cryptic creator of an innovative augmented-reality game, an investment firm executive meets a woman who runs a hostel in Spain."
80986896,TV Show,Love in the Moonlight,"Kim Sung-youn, Baek Sang-hoon, Kim Min-jeong, Im Ye-jin","Park Bo-gum, Kim You-jung, Jinyoung",2016,TV-14,1 Season,"Romantic TV Dramas ,TV Dramas ,TV Comedies ,Period Pieces ,Romantic TV Comedies",Poland,"A young Joseon woman who's lived her whole life as a man ends up as a eunuch in the royal palace, where she begins to bond with the crown prince."
80990935,TV Show,Something in the Rain,,"Son Ye-jin, Jung Hae-in, Jang So-yeon",2018,TV-14,1 Season,"Romantic TV Dramas ,TV Dramas ",South Korea,"Reunited with her best friend’s younger brother, who’s back from a stint abroad, a recently dumped career woman begins to see him in a new light."
80168068,TV Show,Love Alarm,"Kim Jin-woo, Lee Na-jeong, Workshop R, Lee Ayoun, Seo Bora","Kim So-hyun, Jung Ga-ram, Song Kang",2019,TV-MA,2 Seasons,"Romantic TV Dramas ,TV Dramas ,Teen TV Shows ,K-Dramas based on Webtoon",South Korea,"In a world where an app alerts people if someone in the vicinity likes them, Kim Jojo experiences young love while coping with personal adversities."
81144925,TV Show,When the Camellia Blooms,"Cha Young-hun, Im Sang-chun","Kong Hyo-jin, Kang Ha-neul, Kim Ji-seok",2019,TV-PG,1 Season,"Romantic TV Dramas ,TV Dramas ",South Korea,"Dongbaek is a single mother. When a potential new love enters her life, she finds ways to defy the social stigmas surrounding her."
80039909,TV Show,I Hear Your Voice,"Jo Soo-won, Sin Seung-woo, Park Hye-ryun","Lee Bo-young, Lee Jong-suk, Yoon Sang-hyun",2013,TV-14,1 Season,"Romantic TV Dramas ,TV Dramas ,Courtroom TV Shows ,Crime TV Shows",South Korea,"A public defender tries to open the blind eyes of justice with help from a psychic high school boy, whose father's murder she witnessed long ago."
81289013,TV Show,Was It Love?,"Kim Do-hyung, Lee Seung-jin","Song Ji-hyo, Son Ho-jun, Song Jong-ho",2020,TV-PG,1 Season,"Romantic TV Dramas ,TV Dramas ,TV Comedies ,Romantic TV Comedies",South Korea,"When four very different men appear in her life, a single mother who hasn't dated in years begins to rediscover love — and herself."
81211166,TV Show,The Light in Your Eyes,"Kim Sok-yun, Lee Nam-kyu, Kim Soo-jin","Kim Hye-ja, Han Ji-min, Nam Joo-hyuk",2019,TV-PG,1 Season,"Romantic TV Dramas ,TV Dramas ",South Korea,"Time manipulation comes with a steep price for a young woman, who becomes 78 years old overnight after using a mysterious watch."
70218677,Movie,Think Like a Man,,"Michael Ealy, Jerry Ferrara, Meagan Good",2012,TV-14,122 min,"Romantic Comedy Movies ,Comedy Movies ,Romantic Movies ,Movies Based on Books ",United States,Four women set out to solve their relationship problems using advice from a best-selling book. But the men in their lives are less than cooperative.
80202874,Movie,Always Be My Maybe,,"Ali Wong, Randall Park, James Saito",2019,TV-14,102 min,"Romantic Comedy Movies ,Comedy Movies ,Romantic Movies ",United States,"Reunited after 15 years, famous chef Sasha and hometown musician Marcus feel the old sparks of attraction but struggle to adapt to each other's worlds."
81663108,Movie,Here Love Lies,,"Tope Oshin, Sam Dede, Tina Mba",2022,TV-14,131 min,"Drama Movies ,Thriller Movies ,Romantic Movies ",Nigeria,"Preacher’s daughter turned single mother and travel blogger, Amanda finds more than romance when she takes a chance to meet a social media suitor in NYC."
80142058,Movie,Naked,,"Marlon Wayans, Regina Hall, Dennis Haysbert",2017,TV-PG,96 min,"Romantic Comedy Movies ,Comedy Movies ,Romantic Movies ",United States,"Rob's madly in love and about to be married. Unfortunately, he's also naked, stuck in an elevator and caught in a time loop."
80204393,Movie,Happiest Season,,"Kristen Stewart, Mackenzie Davis, Alison Brie",2020,TV-14,101 min,"Romantic Comedy Movies ,LGBTQ+ Movies ,Comedy Movies ,Romantic Movies ",United States,"Ready to propose at the holiday gathering, Abby runs into a problem when her partner Harper reveals that her family has no idea that they’re gay."
81016191,Movie,Pad Man,,"Akshay Kumar, Sonam Kapoor, Radhika Apte",2018,TV-PG,130 min,"Bollywood Movies ,Drama Movies ,Romantic Movies ,Movies Based on Real Life ,Social Issue Dramas",India,"Despite public humiliation and resistance, an entrepreneur markets a hygienic, low-cost sanitary pad that even India's poorest women can afford."
80103282,Movie,Barakah Meets Barakah,,"Hisham Fageeh, Fatima Al-Banawi, Sami Hifny",2016,TV-PG,88 min,"Romantic Comedy Movies ,Middle Eastern Movies ,Comedy Movies ,Romantic Movies",Saudi Arabia,A laid-back civil servant and wealthy video blogger struggle to make it as a modern couple amid strict Saudi social conventions.
81665492,Movie,Partners in Crime (Philippines Movie),,"Vice Ganda, Ivana Alawi, Enchong Dee",2022,TV-14,109 min,"LGBTQ+ Movies ,Comedy Movies",Philippines,"A pair of partners-turned-rivals compete to interview the richest man in the Philippines, only to find themselves at the scene of a baffling crime."
81070890,Movie,More the Merrier,,"Ernesto Alterio, Raúl Arévalo, Luis Callejo",2021,TV-MA,111 min,"LGBTQ+ Movies ,Comedy Movies",Spain,Five interspersed stories provide a fun romp through a night of sex and possibilities in which nothing goes as planned but everyone gets what they need.
81148358,Movie,Single All The Way,,"Michael Urie, Philemon Chambers, Kathy Najimy",2021,TV-14,101 min,"Romantic Comedy Movies ,LGBTQ+ Movies ,Comedy Movies ,Romantic Movies ",United States,"Peter asks his best friend to pose as his boyfriend on a Christmas visit home, but their plan — and feelings — change when his family plays matchmaker."
81210431,Movie,Grandma's Last Wishes,,"Susana Alexander, Dino García, Roberto D'Amico",2020,TV-14,97 min,"LGBTQ+ Movies ,Comedy Movies",Mexico,"After Grandma decides it's time to put her affairs in order, her family clashes over who'll inherit her house in this sequel to ""Grandma's Wedding."""
81468397,Movie,Forever Out of My League,,"Ludovica Francesconi, Giancarlo Commare, Gaja Masciale",2022,TV-14,105 min,"Romantic Comedy Movies ,LGBTQ+ Movies ,Comedy Movies ,Romantic Movies ,Movies Based on Books",Italy,"Life hangs in the balance after Marta's operation, with true love just within reach. But can the heart prevail against old secrets — and fickle fate?"
81245829,Movie,Born Beautiful,,"Martin del Rosario, Lou Veloso, Chai Fonacier",2019,TV-14,95 min,"LGBTQ+ Movies ,Drama Movies ,Comedy Movies",Philippines,"After her best friend dies, Barbs attempts to rediscover herself until love leaves her true identity — and heart — in question."
80160994,Movie,"To Each, Her Own",,"Sarah Stern, Jean-Christophe Folly, Julia Piaton",2018,TV-MA,95 min,"Romantic Comedy Movies ,LGBTQ+ Movies ,Comedy Movies ,Romantic Movies",France,"Just as Simone works up the courage to tell her conservative Jewish family she's a lesbian, she finds herself attracted to a male Senegalese chef."
81332757,Movie,The Boys in the Band: Something Personal,,"Jim Parsons, Zachary Quinto, Matt Bomer",2020,TV-14,28 min,"Documentary Films ,LGBTQ+ Movies ",United States,"Decades after his play first put gay life center stage, Mart Crowley joins the cast and crew of the 2020 film to reflect on the story's enduring legacy."
81200204,Movie,Mucho Mucho Amor: The Legend of Walter Mercado,,Walter Mercado,2020,TV-14,96 min,"Documentary Films ,LGBTQ+ Movies ,Biographical Documentaries ,Social & Cultural Docs ",United States,"Dazzling and tender-hearted, legendary astrologer Walter Mercado vanished at the peak of his fame. This documentary poignantly explains what happened."
80142223,Movie,Laerte-se,,Laerte Coutinho,2017,TV-MA,100 min,"Documentary Films ,LGBTQ+ Movies ,Biographical Documentaries ,Lifestyle",Brazil,"After presenting as a man for nearly 60 years, Laerte Coutinho, one of Brazil's most brilliant cartoonists, introduces herself to the world as a woman."
81058433,Movie,Robin Robin,,"Bronte Carmichael, Richard E. Grant, Gillian Anderson",2021,TV-G,32 min,"Family Movies ,Kids & Family Movies ,Kids Music ,Musicals",United Kingdom,An optimistic young robin raised by a family of mice makes a heartfelt wish on a Christmas star. Will she finally learn who she is — and how to fly?
81029841,Movie,A Christmas Prince: The Royal Baby,,"Rose McIver, Ben Lamb, Alice Krige",2019,TV-Y,85 min,"Family Movies ,Kids & Family Movies ,Drama Movies ,Romantic Movies ",United States,"Christmas brings the ultimate gift to Aldovia: a royal baby. But first, Queen Amber must save her family and kingdom by unwrapping a monarchy mystery."
81609503,Movie,A Christmas Miracle for Daisy,,"Jill Wagner, Nick Bateman, Rubi Tupper",2021,TV-G,84 min,"Family Movies ,Kids & Family Movies ,Romantic Movies ,Movies Based on Books ",United States,"Interior designer Whitney gets a holiday surprise when her new client turns out to be her ex, whose daughter is wishing for a mother this Christmas."
81034553,Movie,Holidate,,"Emma Roberts, Luke Bracey, Kristin Chenoweth",2020,TV-14,104 min,"Romantic Comedy Movies ,Comedy Movies ,Romantic Movies ",United States,"Fed up with being single on holidays, two strangers agree to be each other's platonic plus-ones all year long, only to catch real feelings along the way."
81434660,Movie,A Naija Christmas,,"Rachel Oniga, Kunle Remi, Segilola Ogidan",2021,TV-PG,121 min,"Romantic Comedy Movies ,Drama Movies ,Comedy Movies ,Romantic Movies ",Nigeria,A mother's Christmas wish — and the grand prize that comes with it — sets off a fierce competition between her sons.
80177441,Movie,Christmas Inheritance,,"Eliza Taylor, Jake Lacy, Andie MacDowell",2017,TV-Y,104 min,"Drama Movies ,Romantic Movies",Canada,"To inherit her father's company, socialite Ellen must first visit his small hometown, where she learns the value of hard work and helping others."
80224055,Movie,Christmas With A View,,"Scott Cavalheiro, Kaitlyn Leeb, Vivica A. Fox",2018,TV-Y,91 min,Romantic Movies,Canada,"Still reeling from a business failure, the restaurant manager of a ski resort finds her world jolted by a new chef, who has his own hidden past."
80238204,Movie,A Christmas Prince: The Royal Wedding,,"Rose McIver, Ben Lamb, Alice Krige",2018,TV-14,93 min,"Drama Movies ,Romantic Movies ",United States,"A year after helping Richard secure the crown, Amber returns to Aldovia to plan their wedding. But her simple tastes clash with royal protocol."
81609509,Movie,Christmas Time Is Here,,"Rukiya Bernard, Dewshane Williams, Tom Pickett",2021,TV-G,86 min,"Drama Movies ,Romantic Movies ",United States,"Romance, real estate and family ties collide when a realtor falls in love with a big-time client intent on buying her father's cozy inn."
81304917,Movie,Christmas with You,,"Aimee Garcia, Freddie Prinze Jr., Deja Monique Cruz",2022,TV-Y7,90 min,"Family Movies ,Kids & Family Movies ,Romantic Comedy Movies ,Comedy Movies ,Romantic Movies ",United States,"Seeking inspiration for a hit holiday song, a pop star grants a young fan's Christmas wish to meet her — and finds a shot at true love along the way."
81609506,Movie,A Kindhearted Christmas,,"Jennie Garth, Cameron Mathison, Emily Tennant",2021,TV-G,85 min,Romantic Movies ,United States,"Jamie beats her holiday blues by playing Secret Santa in her little town, but a dashing reporter is determined to unmask the anonymous benefactor."
81443737,Movie,Christmas Full of Grace,,"Gkay, Sérgio Malheiros, Vera Fischer",2022,TV-14,105 min,"Romantic Comedy Movies ,Comedy Movies ,Romantic Movies",Brazil,"Carlinhos catches his partner cheating, then meets lively Graça, who poses as his new one so he can save face at Christmas with his traditional family."
81447216,Movie,A California Christmas: City Lights,,"Lauren Swickard, Josh Swickard, Ali Afshar",2021,TV-14,105 min,"Romantic Comedy Movies ,Comedy Movies ,Romantic Movies ",United States,"A year after their romance took root, Callie and Joseph are leaving the ranch for family business in San Francisco — with wedding bells on the horizon."
80224054,Movie,Christmas Wedding Planner,,"Jocelyn Hudon, Stephen Huszar, Kelly Rutherford",2017,TV-Y,86 min,"Romantic Comedy Movies ,Comedy Movies ,Romantic Movies",Canada,A wedding planner’s world is turned upside down when a handsome private investigator is hired to disrupt one of her biggest jobs.
81092767,Movie,Love Is a Story,,"Raluca Aprodu, Dragoș Bucur, Ducu Darie",2015,TV-PG,105 min,"Romanian ,Romantic Movies",,"Two young artists, a violin player and an actress, fight to achieve their dreams and keep their relationship together during Christmastime."
81477797,Movie,I Believe in Santa,,"Christina Moore, John Ducey, Violet McGraw",2022,TV-14,90 min,"Romantic Comedy Movies ,Comedy Movies ,Romantic Movies ",United States,"After five happy months dating Tom, Lisa's horrified to learn he's obsessed with her least favorite holiday. Is it time to give Christmas another chance?"
81486214,Movie,Delivery by Christmas,,"Monika Frajczyk, Piotr Pacek, Franciszek Krupowicz",2022,TV-MA,100 min,"Romantic Comedy Movies ,Comedy Movies ,Romantic Movies",Poland,"When a spiteful coworker sabotages her deliveries, a courier and a helpful customer must race to return Christmas presents to their intended recipients."
81219821,Movie,1000 Miles from Christmas,,"Tamar Novas, Andrea Ros, Peter Vives",2021,TV-14,102 min,"Romantic Comedy Movies ,Comedy Movies ,Romantic Movies",Spain,"An auditor who completely despises Christmas is sent to a small town for work, where he meets a woman determined to change his view about the holiday."
81483047,TV Show,Oats Studios,Neill Blomkamp,Neill Blomkamp,2017,TV-MA,1 Season,"Sci-Fi TV ,TV Action & Adventure ,TV Thrillers ,TV Horror",Canada,Director Neill Blomkamp produces a series of experimental short films that envision post-apocalyptic worlds and nightmarish scenarios.
80236236,TV Show,Another Life,Aaron Martin,"Katee Sackhoff, Justin Chatwin, Samuel Anderson",2019,TV-MA,2 Seasons,"TV Dramas ,Sci-Fi TV ,TV Action & Adventure ,TV Thrillers",United States,"After a massive alien artifact lands on Earth, Niko Breckinridge leads an interstellar mission to track down its source and make first contact."
81340251,TV Show,Glitch,"Gin Han-sai, Roh Deok","Jeon Yeo-been, NANA",2022,TV-MA,1 Season,"Sci-Fi TV ,TV Mysteries ,TV Comedies ,TV Thrillers",South Korea,A young woman joins forces with a UFO enthusiast to investigate her boyfriend’s sudden disappearance and stumbles into a wild conspiracy.
80239958,TV Show,The War of the Worlds,,"Eleanor Tomlinson, Rafe Spall, Robert Carlyle",2019,TV-14,1 Season,"TV Dramas ,Sci-Fi TV ,TV Shows Based on Books ,Period Pieces",United Kingdom,A couple battling society's expectations to exist in Edwardian-era London must withstand an alien invasion just to stay alive.
81590587,Movie,Office Invasion,,"Rea Rangaka, Kiroshan Naidoo, Sechaba Ramphele",2022,TV-MA,112 min,"Sci-Fi Movies ,Comedy Movies ",South Africa,Three best friends band together to defend their valuable mining company from monstrous aliens looking to plunder and exterminate.
81161230,Movie,Shanghai Fortress,,"Lu Han, Shu Qi, Shi Liang",2019,TV-PG,107 min,"Sci-Fi Movies ,Romantic Movies ,Movies Based on Books ",China,A young man falls for a heroic general and soon follows her footsteps as humans defend Earth against extraterrestrials seeking a precious energy source.
81152777,TV Show,Chosen,"Jannik Tai Mosholt, Christian Potalivo","Malaika Berenth Mosendane, Andrea Heick Gadeberg, Andreas Dittmer",2022,TV-MA,1 Season,"Sci-Fi TV ,Teen TV Shows ,Scandinavian TV Shows ,TV Thrillers",Denmark,A 17-year-old girl finds her world turned upside down when she and her friends discover the disturbing truth lurking in their quiet Danish town.
81276518,Movie,Blasted,,"Axel Bøyum, Fredrik Skogsrud, Ingrid Bolsø Berdal",2022,TV-14,115 min,"Sci-Fi Movies ,Comedy Movies",Norway,"When an alien invasion interrupts a bachelor party, two childhood friends reunite as the kick-ass laser tag duo they once were to fight back."
81603422,TV Show,High: Confessions of an Ibiza Drug Mule,,Michaella McCollum,2021,TV-MA,1 Season,"Crime TV Shows ,Docuseries ,True Crime Documentaries",United Kingdom,"Arrested for smuggling cocaine, Michaella McCollum offers a first-hand account of her shocking journey through the illicit world of drug trafficking."
80186848,TV Show,Jack Whitehall: Travels with My Father,,"Jack Whitehall, Michael Whitehall",2017,TV-MA,5 Seasons,"Food & Travel TV ,TV Comedies ,Travel & Adventure Documentaries ,Docuseries",United Kingdom,"Jovial comic Jack Whitehall and his stuffy father, Michael, take unusual and amusing trips to foreign lands in an attempt to strengthen their bond."
81259572,TV Show,RIDE ON TIME,,"King & Prince, Hey! Say! JUMP, KAT-TUN",2018,TV-PG,5 Seasons,Docuseries,Japan,Take a deep dive into the beautiful world of Japan's top male idol groups from number one producer Johnny's in this revealing docuseries.
81190041,TV Show,Life After Death with Tyler Henry,,Tyler Henry,2022,TV-14,1 Season,"Reality TV ,Docuseries ",United States,Clairvoyant medium Tyler Henry offers clarity and closure from the beyond while searching through his own family’s past in an intimate reality series.
80198288,TV Show,Salt Fat Acid Heat,,Samin Nosrat,2018,TV-Y,1 Season,"Food & Travel TV ,TV Shows Based on Books ,Travel & Adventure Documentaries ,Docuseries ",United States,"Chef and food writer Samin Nosrat travels the world to explore four basic keys to wonderful cooking, serving up feasts and helpful tips along the way."
80128096,TV Show,Chef's Table: France,David Gelb,David Gelb,2016,TV-PG,1 Season,"Food & Travel TV ,Docuseries ",United States,Sample the bold new flavors of France with chefs who are pushing the boundaries of fine dining and reinventing a rich culinary tradition.
80007945,TV Show,Chef's Table,David Gelb,David Gelb,2015,TV-14,6 Seasons,"Food & Travel TV ,Docuseries ",United States,"In this Emmy-nominated series, meet culinary stars around the world who are redefining gourmet food with innovative dishes and tantalizing desserts."
81714054,TV Show,Lost You Forever,,"Yang Zi, Zhang Wanyi, Deng Wei",2023,TV-PG,1 Season,"Romantic TV Dramas ,TV Dramas ,TV Shows Based on Books ,Period Pieces ,Fantasy TV Shows",China,"After wandering for centuries, a lost princess now lives life as an unremarkable doctor — until a series of fateful encounters change everything."
81633653,TV Show,The Longest Promise,,"Xiao Zhan, Ren Min, Alen Fang",2023,TV-PG,1 Season,"Romantic TV Dramas ,TV Dramas ,TV Shows Based on Books ,Fantasy TV Shows",Poland,"Bound by destiny, a banished prince becomes a teacher to a strong-minded princess — until fate makes them enemies amidst dangerous power struggles."
81488912,TV Show,Doom at Your Service,"Kwon Yeong-il, Yu Je-won, Im Me-ah-ri","Park Bo-young, Seo In-guk, Lee Soo-hyuk",2021,TV-14,1 Season,"Romantic TV Dramas ,TV Dramas ,Fantasy TV Shows",South Korea,A woman with only a short time to live and a man with the supernatural power to bring the world to an end discover the true meaning of life and love.
81620500,TV Show,The Blue Whisper,,"Dilraba Dilmurat, Ren Jialun, Xiao Shunyao",2022,TV-PG,1 Season,"Romantic TV Dramas ,TV Dramas ,TV Shows Based on Books ,Fantasy TV Shows",China,"A powerful demon master meets an innocent merman. Defying their fate to be enemies, the two share a magic journey and find soul mates in each other."
81680399,TV Show,Pending Train,,"Yuki Yamada, Eiji Akaso, Moka Kamishiraishi",2023,TV-PG,1 Season,"TV Dramas ,Sci-Fi TV",Japan,"One regular Tokyo morning, passengers suddenly find themselves fighting for their very survival when their train car jumps into an apocalyptic future."
80217665,TV Show,The Chosen One,,"Bobby Luhnow, Dianna Agron, Lilith Curiel",2023,TV-MA,1 Season,"TV Dramas ,Fantasy TV Shows ,TV Shows Based on Comics",Mexico,"Jodie, a 12-year-old living in Baja California Sur, discovers he has Jesus-like powers. Will he answer his calling and fulfill his destiny?"
80027042,TV Show,The Flash,"Greg Berlanti, Geoff Johns, Andrew Kreisberg","Grant Gustin, Candice Patton, Danielle Panabaker",2014,TV-14,8 Seasons,"Sci-Fi TV ,TV Action & Adventure ,TV Shows Based on Comics",United States,A forensics expert who wakes from a coma with amazing new powers squares off against forces threatening the city in this live-action superhero romp.
70283264,TV Show,The 100,Jason Rothenberg,"Eliza Taylor, Paige Turco, Bob Morley",2014,TV-MA,7 Seasons,"TV Dramas ,Sci-Fi TV ,TV Shows Based on Books ,TV Action & Adventure ",Poland,"A century after Earth was devastated by a nuclear apocalypse, 100 space station residents are sent to the planet to determine whether it's habitable."
80008434,TV Show,Z Nation,"Karl Schaefer, Craig Engler","Kellita Smith, Keith Allan, Russell Hodgkinson",2014,TV-MA,5 Seasons,"Sci-Fi TV ,TV Comedies ,TV Action & Adventure ,TV Horror",United States,"A team embarks on a perilous cross-country mission to transport the one man who survived a deadly zombie virus, hoping he holds the key to a vaccine."
80065386,TV Show,Supergirl,"Greg Berlanti, Andrew Kreisberg, Ali Adler","Melissa Benoist, Mehcad Brooks, Chyler Leigh",2015,TV-14,6 Seasons,"Sci-Fi TV ,TV Action & Adventure ,TV Shows Based on Comics",United States,"To avert a disaster, Kara Danvers reveals her powers and true identity: She is Superman's cousin, now known as Supergirl, protector of National City."
81279312,TV Show,The Witcher: Blood Origin,"Declan de Barra, Lauren Schmidt Hissrich","Sophia Brown, Laurence O'Fuarain, Michelle Yeoh",2022,TV-MA,1 Season,"TV Dramas ,TV Shows Based on Books ,TV Action & Adventure ,Fantasy TV Shows",United States,"More than a thousand years before the events of ""The Witcher,"" seven outcasts in an Elven world join forces in a quest against an all-powerful empire."
80036416,TV Show,Good Witch,Craig Pryce,"Catherine Bell, Bailee Madison, Rhys Matthew Bond",2015,TV-14,5 Seasons,"TV Dramas ,Fantasy TV Shows",United States,"Raising her daughter in the small town of Middleton, an enchanting widow with magical powers provokes the interest and exasperation of a big-city doctor."
80996532,TV Show,Resident Evil,,"Ella Balinska, Tamara Smart, Siena Agudong",2022,TV-MA,1 Season,"Sci-Fi TV ,TV Action & Adventure ,TV Horror",United States,"Years after a viral outbreak caused a global apocalypse, Jade Wesker vows to bring down those responsible while fighting to survive against the Infected."
81036944,TV Show,Castle Rock,"Sam Shaw, Dustin Thomason","André Holland, Lizzy Caplan, Sissy Spacek",2018,TV-MA,2 Seasons,"Sci-Fi TV ,TV Shows Based on Books ,TV Mysteries ,TV Horror",United States,"Based on the works of Stephen King, this horror series weaves together his characters and stories set in the fictional town of Castle Rock, Maine."
80066080,TV Show,DC's Legends of Tomorrow,"Greg Berlanti, Marc Guggenheim, Phil Klemmer, Andrew Kreisberg","Caity Lotz, Victor Garber, Brandon Routh",2016,TV-14,7 Seasons,"Sci-Fi TV ,TV Action & Adventure ,TV Shows Based on Comics",United States,"A mysterious ""time master"" from the future unites an unlikely group of superheroes and villains to save the world from a powerful evil."
80242724,TV Show,Warrior Nun,Simon Barry,"Alba Baptista, Thekla Reuten, Lorena Andrea",2020,TV-MA,2 Seasons,"Teen TV Shows ,TV Action & Adventure ,Fantasy TV Shows ,TV Shows Based on Comics",United States,"After waking up in a morgue, an orphaned teen discovers she now possesses superpowers as the chosen Halo-Bearer for a secret sect of demon-hunting nuns."
80230293,TV Show,Wu Assassins,"John Wirth, Tony Krantz","Iko Uwais, Katheryn Winnick, Byron Mann",2019,TV-MA,1 Season,"TV Action & Adventure ,Fantasy TV Shows",United States,An unassuming San Francisco chef becomes the latest in a long line of assassins chosen to keep the mystical Wu powers out of the wrong hands.
80025744,TV Show,Sense8,"Lilly Wachowski, Lana Wachowski, J. Michael Straczynski","Tuppence Middleton, Brian J. Smith, Bae Doona",2015,TV-MA,2 Seasons,"TV Dramas ,Sci-Fi TV ,TV Thrillers",United States,"From the creators of ""The Matrix"" and ""Babylon 5"" comes this tense series in which eight people can telepathically experience each other's lives."
80097140,TV Show,Altered Carbon,Laeta Kalogridis,"Anthony Mackie, Lela Loren, Simone Missick",2018,TV-MA,2 Seasons,"TV Dramas ,Sci-Fi TV ,TV Shows Based on Books ,TV Action & Adventure ,Crime TV Shows ,TV Thrillers",United States,"After 250 years on ice, a prisoner returns to life in a new body with one chance to win his freedom: by solving a mind-bending murder."
80178687,TV Show,Black Lightning,,"Cress Williams, Nafessa Williams, Christine Adams",2018,TV-14,4 Seasons,"TV Dramas ,Sci-Fi TV ,TV Action & Adventure ,TV Shows Based on Comics",United States,School principal and retired superhero Jefferson Pierce leaps back into action as the legendary Black Lightning after a gang threatens his family.
80135414,TV Show,The Mist,Christian Torpe,"Morgan Spector, Alyssa Sutherland, Gus Birney",2017,TV-MA,1 Season,"TV Dramas ,Sci-Fi TV ,TV Shows Based on Books ,TV Horror",United States,"Trapped by a mysterious fog, residents of a Maine village discover that it hides nightmarish creatures. A new series based on Stephen King's novella."
81213653,TV Show,First Kill,Victoria Schwab,"Sarah Catherine Hook, Imani Lewis, Elizabeth Mitchell",2022,TV-MA,1 Season,"Romantic TV Dramas ,TV Dramas ,TV Shows Based on Books ,Teen TV Shows ,Fantasy TV Shows",United States,"Falling in love is tricky for teens Juliette and Calliope: One's a vampire, the other's a vampire hunter — and both are ready to make their first kill."
